Shell for /hpcfs/juno/junogpu/xuhangkun/SoftWare/VsCode/.local/share/virtualenvs/tianchi_channel_1-2IKVIXD7 already activated.
No action taken to avoid nested environments.
If the cuda is avaliable ?
True
Start getting data...
Finish getting data ~ v ~
[Info] Training performance will be written to file: ./user_data/model_data/TextRCNN/TextRCNN_train.csv
Namespace(batch_size=128, bert_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', dropout=0.5, eda_alpha=0.0, epoch=100, fold_index=-1, fold_k=5, frazing_bert_encode=False, hidden_size=128, input='./tcdata/train.csv', label_smoothing=0.0, lr=0.0005, lstm_layer=2, max_len=100, model='TextRCNN', n_aug=0.0, nclass=29, nemb=100, no_word2vec_pretrain=True, ntokens=859, output_dir='./user_data/model_data/TextRCNN', pad_token=858, save_mode='best', save_per_epoch=5, save_start_epoch=5, seed=None, stop_early=False, tokenizer_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', word2vec_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/word_pretrain/word2vector.model')
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
0th fold (total : 5)
Create model...
TextRCNNModel(
  (embed): Embedding(859, 100, padding_idx=858)
  (emb_dropout_layer): Dropout(p=0.5, inplace=False)
  (lstm): LSTM(100, 128, num_layers=2, batch_first=True, dropout=0.1, bidirectional=True)
  (W2): Linear(in_features=356, out_features=256, bias=True)
  (final_dropout_layer): Dropout(p=0.5, inplace=False)
  (fc): Linear(in_features=256, out_features=29, bias=True)
  (sigmoid): Sigmoid()
)
Start training...
[ Epoch 70 ]  - Training     loss : 0.03693 , acc : 0.984 , elapse : 0.23826 min  - Validation   loss : 0.03814 , acc : 0.987 , elapse : 0.04481 min
[ Epoch 71 ]  - Training     loss : 0.03665 , acc : 0.984 , elapse : 0.23848 min  - Validation   loss : 0.03796 , acc : 0.987 , elapse : 0.04470 min    - [Info] The checkpoint file has been updated.
[ Epoch 72 ]  - Training     loss : 0.03567 , acc : 0.985 , elapse : 0.23833 min  - Validation   loss : 0.03797 , acc : 0.987 , elapse : 0.04477 min
[ Epoch 73 ]  - Training     loss : 0.03580 , acc : 0.984 , elapse : 0.23834 min  - Validation   loss : 0.03753 , acc : 0.987 , elapse : 0.04479 min    - [Info] The checkpoint file has been updated.
[ Epoch 74 ]  - Training     loss : 0.03509 , acc : 0.985 , elapse : 0.23850 min  - Validation   loss : 0.03781 , acc : 0.987 , elapse : 0.04470 min
[ Epoch 75 ]  - Training     loss : 0.03452 , acc : 0.985 , elapse : 0.23811 min  - Validation   loss : 0.03742 , acc : 0.987 , elapse : 0.04478 min    - [Info] The checkpoint file has been updated.
[ Epoch 76 ]  - Training     loss : 0.03408 , acc : 0.985 , elapse : 0.23814 min  - Validation   loss : 0.03748 , acc : 0.987 , elapse : 0.04478 min
[ Epoch 77 ]  - Training     loss : 0.03355 , acc : 0.985 , elapse : 0.23829 min  - Validation   loss : 0.03687 , acc : 0.988 , elapse : 0.04563 min    - [Info] The checkpoint file has been updated.
[ Epoch 78 ]  - Training     loss : 0.03369 , acc : 0.985 , elapse : 0.23843 min  - Validation   loss : 0.03663 , acc : 0.988 , elapse : 0.04477 min    - [Info] The checkpoint file has been updated.
[ Epoch 79 ]  - Training     loss : 0.03322 , acc : 0.985 , elapse : 0.23832 min  - Validation   loss : 0.03666 , acc : 0.988 , elapse : 0.04477 min
